,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,average_delay,Road_segment_no,Road_segment_label
11308,Z1035,3.582,Box Culvert,LRP003c,NORTH ZOSPUR,5.2,B,102656,Chhagalnaiya-Parsuram Road (Captain Lik Road),3.582,4.9,1998.0,2.0,Comilla,Noakhali,Feni,Feni-2,23.06681704,91.50541665,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11309,Z1035,4.644,RCC Girder Bridge,LRP004c,NORTH SATER,20.4,B,109267,Chhagalnaiya-Parsuram Road (Captain Lik Road),4.644,5.0,1995.0,3.0,Comilla,Noakhali,Feni,Feni-2,23.07577875,91.50362596,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11310,Z1035,7.671,RCC Girder Bridge,LRP007a,Bakhtarpul Bridge,16.35,B,121265,Chhagalnaiya-Parsuram Road (Captain Lik Road),7.671,,,,Comilla,Noakhali,Feni,Feni-2,23.10112775,91.49603094,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11311,Z1035,10.305,Box Culvert,LRP010b,NORTH DARMAPUR,12.7,B,102688,Chhagalnaiya-Parsuram Road (Captain Lik Road),10.305,4.2,2002.0,3.0,Comilla,Noakhali,Feni,Feni-2,23.12303097,91.48824669,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11312,Z1035,11.247,RCC Girder Bridge,LRP011b,NORIH DARMAPUR,11.3,B,102690,Chhagalnaiya-Parsuram Road (Captain Lik Road),11.247,4.5,1990.0,2.0,Comilla,Noakhali,Feni,Feni-2,23.13066985,91.48465278,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11313,Z1035,13.055,Box Culvert,LRP013b,MUHAMMEDPUR,12.0,B,102705,Chhagalnaiya-Parsuram Road (Captain Lik Road),13.055,3.7,1995.0,4.0,Comilla,Noakhali,Feni,Feni-2,23.1449997,91.4782771,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11314,Z1035,14.703,Box Culvert,LRP015a,TALBARIA,13.6,B,102707,Chhagalnaiya-Parsuram Road (Captain Lik Road),14.703,3.6,1980.0,3.0,Comilla,Noakhali,Feni,Feni-2,23.15640333,91.46890449,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11315,Z1035,16.784000000000002,Box Culvert,LRP017a,KHANDOVIKHALI,8.2,B,102708,Chhagalnaiya-Parsuram Road (Captain Lik Road),16.784000000000002,6.2,2000.0,2.0,Comilla,Noakhali,Feni,Feni-2,23.17037934,91.45977667,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11316,Z1035,16.986,Box Culvert,LRP017b,KHANDON KHALI,12.4,B,102709,Chhagalnaiya-Parsuram Road (Captain Lik Road),16.986,4.2,2000.0,3.0,Comilla,Noakhali,Feni,Feni-2,23.17329708,91.45873864,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11317,Z1035,19.932000000000002,Box Culvert,LRP020b,KALA PUR,6.0,B,102716,Chhagalnaiya-Parsuram Road (Captain Lik Road),19.932000000000002,7.4,2000.0,1.0,Comilla,Noakhali,Feni,Feni-2,23.1948139,91.44709802,interpolate,,Z1035-1,Chhagalnaiya-Parshuram
11320,Z1037,1.1,RCC Girder Bridge,LRP001a,.,10.5,B,118062,Ghatiadanga-Monufakirhat Road (Shah Jabbaria Road),1.1,4.1,2000.0,1.0,Chittagong,Chittagong,Dohazari,Dohazari,22.09020723,92.03229174,interpolate,,Z1037-1,Ghatiadanga-Monufakirhat
11321,Z1039,5.226,Baily with Steel Deck,LRP005a,Dargapul Bridge,27.6,B,121203,Patiya - Chandanaish (Baltali) Road,5.226,,,,Chittagong,Chittagong,Dohazari,Patiya,22.24588476,92.00068831,interpolate,,Z1039-1,Patiya-(int.with Z1036)
11322,Z1040,3.924,Box Culvert,LRP003c,HARLA WEST,18.0,B,104006,Gasbaria-Anowara Road,3.924,14.0,1993.0,4.0,Chittagong,Chittagong,Dohazari,Dohazari,22.20552151,91.99499709999999,interpolate,,Z1040-1,Gasbaria-Barma (Int.with Z1036)
11326,Z1041,13.78,Box Culvert,LRP014c,PURNOMAITI,4.4,B,101575,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,13.78,7.2,2002.0,1.0,Comilla,Comilla,Comilla,Comilla,23.57217134,91.12478969,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11327,Z1041,21.215999999999998,RCC Girder Bridge,LRP022a,KOLPOBUS BRIDGE,6.0,B,101602,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,21.215999999999998,4.9,1978.0,1.0,Comilla,Comilla,Comilla,Comilla,23.63166007,91.10781486,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11328,Z1041,22.574,RCC Bridge,LRP023c,Bordosia Bridge,24.0,B,120534,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,22.574,,,,Comilla,Comilla,Comilla,Comilla,23.64300223,91.10719639,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11329,Z1041,24.685,Baily with Steel Deck,LRP025b,CHARIPARA BRIDGE,16.0,B,101630,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,24.685,3.4,1978.0,1.0,Comilla,Comilla,Comilla,Comilla,23.6608571,91.10270353,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11330,Z1041,27.22,Baily with Steel Deck,LRP028a,CHANDULA BRIDGE,21.3,B,101636,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,27.22,3.3,1989.0,1.0,Comilla,Comilla,Comilla,Comilla,23.68252708,91.09800671,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11331,Z1041,30.504,RCC Girder Bridge,LRP031c,SHA+SA1A BRIDGE,6.0,B,101659,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,30.504,4.2,1987.0,1.0,Comilla,Comilla,Comilla,Comilla,23.70542578,91.08522284,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11332,Z1041,33.149,Box Culvert,LRP034a,MIRPUR BUS STAND,12.5,B,101703,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,33.149,7.3,1998.0,2.0,Comilla,Comilla,Comilla,Comilla,23.71248065,91.0658225,interpolate,,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102)
11333,Z1042,1.0090000000000001,Box Culvert,LRP002a,KADOMORE,29.1,B,105771,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,1.0090000000000001,8.2,1985.0,14.0,Comilla,Comilla,Comilla,Gouripur,23.5212493,90.87397159999999,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11334,Z1042,3.736,Slab Culvert,LRP004b,BABUTI PARA SLAB CULVERT,2.7,B,102517,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,3.736,3.7,1981.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5435491,90.87121124,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11335,Z1042,6.0920000000000005,Slab Culvert,LRP007a,TAZPUR SLABCULVERT,4.7,B,102531,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,6.0920000000000005,4.45,1984.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.56361863,90.87176182,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11336,Z1042,6.645,Slab Culvert,LRP007b,GUNRA CULVERT,3.7,B,102518,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,6.645,3.6,1967.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.56766916,90.87145774,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11337,Z1042,7.266,Slab Culvert,LRP008a,PANTICUNERT,4.5,B,102521,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,7.266,4.25,1982.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.57238813,90.86888469,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11338,Z1042,9.128,RCC Girder Bridge,LRP010a,URISSHOR BRIDGE,7.4,B,102527,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,9.128,4.1,1982.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.58780417,90.87034328,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11339,Z1042,9.95,Slab Culvert,LRP010b,BASHKAYT CUVERT,4.5,B,102530,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,9.95,4.6,1981.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.595088,90.86984095,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11340,Z1042,17.315,RCC Girder Bridge,LRP018a,NOLCHOMONY RCC GIDER BRIDGE,10.0,B,102534,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,17.315,4.5,1989.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.63040688,90.89641657,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11341,Z1042,21.561999999999998,RCC Girder Bridge,LRP022b,KARIMPUR RCC GIDER BRIDGE,6.5,B,102536,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,21.561999999999998,4.8,1965.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.62271044,90.93107939,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11342,Z1042,23.429000000000002,Box Culvert,LRP024b,NIMOPUR CULVERT,3.0,B,109281,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,23.429000000000002,7.2,1992.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.63824121,90.93081379,interpolate,,Z1042-1,Eliotganj-Muradnagar(int.with Z1205)
11348,Z1044,0.301,Box Culvert,LRPSb,HORIPUR BOX CULVERT,6.0,B,102562,Gouripur-Kachua-Hajiganj Road,0.301,7.2,1992.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.52804333,90.79293593,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11349,Z1044,2.358,RCC Girder Bridge,LRP002b,MAHANANDA BRIDGE,17.8,B,102567,Gouripur-Kachua-Hajiganj Road,2.358,9.92,1992.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.51003263,90.79621434,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11350,Z1044,6.607,Box Culvert,LRP006c,MOHAMMADPUR CULVERT,4.5,B,102569,Gouripur-Kachua-Hajiganj Road,6.607,9.7,1995.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.48465695,90.81047385,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11351,Z1044,16.022000000000002,Box Culvert,LRP016a,SADERPUR CULVER T,13.0,B,102591,Gouripur-Kachua-Hajiganj Road,16.022000000000002,9.7,2000.0,2.0,Comilla,Comilla,Chandpur,Chandpur,23.42364509,90.84551737,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11352,Z1044,16.442,Box Culvert,LRP016c,SADER PAR CULVERT,3.0,B,102592,Gouripur-Kachua-Hajiganj Road,16.442,7.3,1997.0,1.0,Comilla,Comilla,Chandpur,Chandpur,23.41980996,90.84570385,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11353,Z1044,21.910999999999998,RCC Girder Bridge,LRP022a,Doyati Bridge,24.8,B,119803,Gouripur-Kachua-Hajiganj Road,21.910999999999998,,,,Comilla,Comilla,Chandpur,Chandpur,23.37655846,90.85836508,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11354,Z1044,25.899,RCC Girder Bridge,LRP026b,GHAGRA BRIDGE,6.0,B,102633,Gouripur-Kachua-Hajiganj Road,25.899,4.9,1967.0,1.0,Comilla,Comilla,Chandpur,Chandpur,23.35802196,90.8808479,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11355,Z1044,27.259,Box Culvert,LRP027a,AKIANA,6.0,B,102637,Gouripur-Kachua-Hajiganj Road,27.259,9.7,1995.0,1.0,Comilla,Comilla,Chandpur,Hajigonj,23.34933214,90.8874804,interpolate,,Z1044-1,Gouripur-Kachua(int.with Z1050)
11356,Z1045,11.007,Box Culvert,LRP012a,KOKORTOLA CULVERT,6.0,B,108345,Chauddagram-Laksam Road,11.007,7.3,1985.0,1.0,Comilla,Comilla,Comilla,Comilla,23.22392938,91.21380334,interpolate,,Z1045-2,Bangadda(int.with Z1049)-Laksam
11357,Z1045,11.94,Slab Culvert,LRP013a,MUNSHIR COLUMI CULVERT,1.4,B,108353,Chauddagram-Laksam Road,11.94,7.0,1993.0,1.0,Comilla,Comilla,Comilla,Comilla,23.22331817,91.20593745,interpolate,,Z1045-2,Bangadda(int.with Z1049)-Laksam
11358,Z1049,2.037,Baily with Steel Deck,LRP001b,swidpur bridge,30.5,B,108298,Mogbari-Bagmara-Bhushi-Bangadda Road,2.037,5.05,2002.0,1.0,Comilla,Comilla,Comilla,Comilla,23.3392701,91.14509839,interpolate,,Z1049-1,Mogbari-Bagmara(int.with R141)
11360,Z1050,3.6039999999999996,RCC Girder Bridge,LRP003a,Amuzan Bridge,9.1,B,119828,Kaliapara-Kachua Road,3.6039999999999996,,,,Comilla,Comilla,Chandpur,Hajigonj,23.28114574,90.95382168,interpolate,,Z1050-1,Kaliapara-Kachua
11361,Z1050,3.6039999999999996,RCC Girder Bridge,LRP003a,HAPANIA BRIDGE,10.0,B,113700,Kaliapara-Kachua Road,3.6039999999999996,6.5,1982.0,1.0,Comilla,Comilla,Chandpur,Hajigonj,23.28114574,90.95382168,interpolate,,Z1050-1,Kaliapara-Kachua
11362,Z1050,6.9910000000000005,RCC Girder Bridge,LRP006b,SHIBBARI BRIDGE,12.55,B,113684,Kaliapara-Kachua Road,6.9910000000000005,4.6,1982.0,1.0,Comilla,Comilla,Chandpur,Hajigonj,23.30941134,90.94505173,interpolate,,Z1050-1,Kaliapara-Kachua
11363,Z1050,10.889000000000001,RCC Girder Bridge,LRP010d,KAITALA BRIDGE,12.6,B,113654,Kaliapara-Kachua Road,10.889000000000001,6.7,1983.0,1.0,Comilla,Comilla,Chandpur,Hajigonj,23.3268032,90.91311616,interpolate,,Z1050-1,Kaliapara-Kachua
11366,Z1053,2.548,Box Culvert,LRP002c,SOLAKANDI CULVERT,6.0,B,106027,Gouripur-Homna Road,2.548,7.3,1992.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.55350576,90.78255042,interpolate,,Z1053-1,Gouripur-Homna
11367,Z1053,4.864,RCC Girder Bridge,LRP004a,Moutopi Bridge,29.0,B,120854,Gouripur-Homna Road,4.864,,,,Comilla,Comilla,Comilla,Gouripur,23.58176875,90.78823116,interpolate,,Z1053-1,Gouripur-Homna
11368,Z1053,8.834,RCC Girder Bridge,LRP008a,GAJIPUR BRIDGE,9.0,B,106052,Gouripur-Homna Road,8.834,6.5,1982.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.606911800000002,90.79884604,interpolate,,Z1053-1,Gouripur-Homna
11369,Z1053,16.785,RCC Girder Bridge,LRP016d,HOMKA BRIDGE,8.4,B,106002,Gouripur-Homna Road,16.785,6.5,1967.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.67393382,90.78014506,interpolate,,Z1053-1,Gouripur-Homna
11372,Z1063,1.044,Truss with Steel Deck,LRP001a,Bhaber char Bazar Bridge,24.66,B,120170,Bhaberchar-Gazaria-Munshiganj Road,1.044,,,,Dhaka,Dhaka,Narayanganj,Vitikandi,23.55139865,90.65064709,interpolate,,Z1063-1,Bhaberchar-Munshiganj
11373,Z1065,15.253,Box Culvert,LRP015b,MIADIR POLE BOX CULVERT,4.0,B,103995,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,15.253,8.0,1992.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.37484068,91.92053481,interpolate,,Z1065-1,Maizzertek-Boalkhali
11374,Z1065,23.344,RCC Girder Bridge,LRP023a,KANON GOPARA BRIDGE,5.6,B,104000,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,23.344,3.8,1976.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.40219715,91.97385554,interpolate,,Z1065-1,Maizzertek-Boalkhali
11376,Z1071,0.547,Slab Culvert,LRPSa,KOSHOMPURA SLUB CULVERT,3.0,B,107800,Santirhat-Kaliganj Road,0.547,3.7,1978.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.29791499,91.89623201,interpolate,,Z1071-1,Santirhat-Kaliganj
11377,Z1071,3.105,Box Culvert,LRP003a,BOUTHPURA BAZAR,3.4,B,107846,Santirhat-Kaliganj Road,3.105,4.6,1993.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.28522222,91.91588889,bcs1,,Z1071-1,Santirhat-Kaliganj
11378,Z1081,3.65,RCC Girder Bridge,LRP003a,.,18.0,B,117069,Fulgazi (Munshirhat)-Fazilpur Road (K.B Haider Road),3.65,4.0,1999.0,5.0,Comilla,Noakhali,Feni,Feni-2,23.0877538,91.45013204,interpolate,,Z1081-1,Munshirhat-Int.with Z1031
11379,Z1081,3.65,Box Culvert,LRP003a,.,16.3,B,117070,Fulgazi (Munshirhat)-Fazilpur Road (K.B Haider Road),3.65,4.3,1997.0,3.0,Comilla,Noakhali,Feni,Feni-2,23.0877538,91.45013204,interpolate,,Z1081-1,Munshirhat-Int.with Z1031
11380,Z1081,6.8,RCC Girder Bridge,LRP006b,.,6.16,B,117072,Fulgazi (Munshirhat)-Fazilpur Road (K.B Haider Road),6.8,4.26,1996.0,1.0,Comilla,Noakhali,Feni,Feni-2,23.06040642,91.45346396,interpolate,,Z1081-1,Munshirhat-Int.with Z1031
11381,Z1081,6.9,Slab Culvert,LRP006c,.,1.4,B,117073,Fulgazi (Munshirhat)-Fazilpur Road (K.B Haider Road),6.9,7.5,1998.0,1.0,Comilla,Noakhali,Feni,Feni-2,23.05950063,91.45344385,interpolate,,Z1081-1,Munshirhat-Int.with Z1031
11382,Z1081,12.3,PC Girder Bridge,LRP012a,Shikdar Bridge,21.85,B,121284,Fulgazi (Munshirhat)-Fazilpur Road (K.B Haider Road),12.3,,,,Comilla,Noakhali,Feni,Feni-2,23.01362008,91.44792782,interpolate,,Z1081-2,Int.with Z1031-Fazilpur(Int.with N1)
11383,Z1087,0.14800000000000002,Slab Culvert,LRPSb,MONTABARI SLAB CULVERT,1.7,B,113977,Sitakunda (Barabkunda)-Dala-Dalai-Hathazari (Katirhat) Road,0.14800000000000002,6.6,1988.0,1.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.58106062,91.68113498,interpolate,,Z1087-1,Barabkunda-Katirhat
11384,Z1087,0.316,Slab Culvert,LRPSc,BARAB KUNDO SLAB CULVERD,0.8,B,113987,Sitakunda (Barabkunda)-Dala-Dalai-Hathazari (Katirhat) Road,0.316,5.5,1990.0,1.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.58134156,91.68273932,interpolate,,Z1087-1,Barabkunda-Katirhat
11385,Z1095,17.23,RCC Girder Bridge,LRP018b,.,7.2,B,117835,Sarikait-Santoshpur Road (Delwar Khan Road in Sandwip Thana),17.23,3.7,1994.0,1.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.55191109,91.46926459999999,interpolate,,Z1095-1,Sarikait-Santoshpur
11386,Z1099,5.337999999999999,Box Culvert,LRP005a,COMMUNITY CENTER,3.0,B,103006,Teknaf-Shahparirdwip Road,5.337999999999999,7.4,1996.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.82109655,92.30516665,interpolate,,Z1099-1,Teknaf-Shaparirdwip
11387,Z1102,3.304,RCC Girder Bridge,LRP003b,.,8.3,B,115622,Matual-New Town-Konapara-Manikandi-Shakerjaiga Road,3.304,5.6,1986.0,1.0,Dhaka,Dhaka,Dhaka,"Dhaka, Sub-division - 2",23.71593336,90.468727,interpolate,,Z1102-1,Matuail-Shakerjaiga
11388,Z1126,6.81,PC Box,LRP006b,Matamohari Bridge,157.0,B,120483,Yangcha-Manikpur-Shantirbazar Road,6.81,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.754355,92.12345254,interpolate,,Z1126-1,Yancha-Int.with N1
11389,Z1127,6.11,Box Culvert,LRP005a,.,3.0,B,117726,Lakkharchar-Betua Bazar-Bagguzra Road,6.11,5.0,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Chakoria,21.78278499,92.02678959,interpolate,,Z1127-1,Lakkharchar-Bagguzra
11390,Z1130,17.04,RCC Girder Bridge,LRP017a,.,15.5,B,117779,Dulahazra-Garzania-Kasharia-Baisari Road,17.04,4.5,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.56230158,92.14149966,interpolate,,Z1130-2,Garzania-Baisari
11391,Z1130,18.9,Slab Culvert,LRP018a,.,5.5,B,117780,Dulahazra-Garzania-Kasharia-Baisari Road,18.9,6.65,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.54745663,92.148065,interpolate,,Z1130-2,Garzania-Baisari
11392,Z1130,22.9,Slab Culvert,LRP022d,.,5.75,B,117794,Dulahazra-Garzania-Kasharia-Baisari Road,22.9,6.5,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.51621959,92.16296111,interpolate,,Z1130-2,Garzania-Baisari
11393,Z1132,1.75,RCC Girder Bridge,LRP001b,.,6.8,B,118194,Khuruskul Bridge-Chowkoldandi-Eidgah Road,1.75,4.3,2000.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.45317292,91.99031313,interpolate,,Z1132-1,Khuruskul Bridge-Eidgah
11394,Z1133,0.42,PC Girder Bridge,LRPSc,.,13.1,B,118007,Whykhong-Shaplapur Road,0.42,3.7,1989.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.11432417,92.19365988,interpolate,,Z1133-1,Whykhong-Shaplapur
11395,Z1134,1.35,Box Culvert,LRP001a,.,9.1,B,117328,Feni (Masterpara)-Alokdia-Valukdia-Laskerhat-Chagalnaiya (Shantirhat) Road,1.35,4.2,1999.0,2.0,Comilla,Noakhali,Feni,Feni-2,23.0115697,91.4124197,interpolate,,Z1134-1,Masterpara-Shantirhat
11396,Z1134,10.98,RCC Girder Bridge,LRP011e,Kachua pul Bridge,8.75,B,121303,Feni (Masterpara)-Alokdia-Valukdia-Laskerhat-Chagalnaiya (Shantirhat) Road,10.98,,,,Comilla,Noakhali,Feni,Feni-2,22.99688854,91.4961663,interpolate,,Z1134-1,Masterpara-Shantirhat
11397,Z1134,10.98,RCC Girder Bridge,LRP011e,.,8.7,B,117354,Feni (Masterpara)-Alokdia-Valukdia-Laskerhat-Chagalnaiya (Shantirhat) Road,10.98,4.34,1982.0,1.0,Comilla,Noakhali,Feni,Feni-2,22.99688854,91.4961663,interpolate,,Z1134-1,Masterpara-Shantirhat
11398,Z1134,13.5,RCC Girder Bridge,LRP014c,Nita Kagi Bridge,11.58,B,121313,Feni (Masterpara)-Alokdia-Valukdia-Laskerhat-Chagalnaiya (Shantirhat) Road,13.5,,,,Comilla,Noakhali,Feni,Feni-2,22.9952902,91.51380643,interpolate,,Z1134-1,Masterpara-Shantirhat
11399,Z1201,1.7180000000000002,RCC Girder Bridge,LRP002a,IESIYARA BRIDGE,12.2,B,101974,Kashba-Kuti Road,1.7180000000000002,4.2,1982.0,1.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.74846187,91.14363705,interpolate,,Z1201-1,Kashba-Kuti (int.with N102)
11400,Z1201,2.937,PC Girder Bridge,LRP003b,ULUCHARA PC GIDER BRIDGE,37.6,B,101973,Kashba-Kuti Road,2.937,7.6,1994.0,3.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.74863664,91.13306467,interpolate,,Z1201-1,Kashba-Kuti (int.with N102)
11401,Z1201,2.937,PC Girder Bridge,LRP003b,Hatgeccha Bridge,38.21,B,120391,Kashba-Kuti Road,2.937,,,,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.74863664,91.13306467,interpolate,,Z1201-1,Kashba-Kuti (int.with N102)
11402,Z1201,3.64,RCC Girder Bridge,LRP004a,SHAHAPUR RCC GIDER BRIDGE,12.0,B,101977,Kashba-Kuti Road,3.64,4.1,1987.0,1.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.74921191,91.1261704,interpolate,,Z1201-1,Kashba-Kuti (int.with N102)
11403,Z1201,4.5169999999999995,Box Culvert,LRP005a,SHAPUR CULVERT,14.0,B,101978,Kashba-Kuti Road,4.5169999999999995,7.85,1992.0,3.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.75096639,91.11812785,interpolate,,Z1201-1,Kashba-Kuti (int.with N102)
11405,Z1202,3.0,Box Culvert,LRP003a,.,6.8,B,117033,Dharkhar-Akhura-Senarbadi Road,3.0,6.7,1999.0,1.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.83001505,91.18131291,interpolate,,Z1202-1,Darkhar-Akhaura(int.with Z1216)
11406,Z1202,4.29,Baily with Steel Deck,LRP004a,.,16.0,B,117034,Dharkhar-Akhura-Senarbadi Road,4.29,3.9,1998.0,1.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.83256147,91.19350836,interpolate,,Z1202-1,Darkhar-Akhaura(int.with Z1216)
11407,Z1202,5.38,RCC Girder Bridge,LRP005b,.,37.0,B,117035,Dharkhar-Akhura-Senarbadi Road,5.38,7.0,1999.0,3.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.83266861,91.19971415,interpolate,,Z1202-1,Darkhar-Akhaura(int.with Z1216)
11408,Z1202,7.39,RCC Girder Bridge,LRP007b,.,10.3,B,117036,Dharkhar-Akhura-Senarbadi Road,7.39,6.55,1995.0,1.0,Comilla,Comilla,Brahmanbaria,Brahmanbaria,23.84937752,91.20580832,interpolate,,Z1202-1,Darkhar-Akhaura(int.with Z1216)
11411,Z1206,1.018,RCC Girder Bridge,LRP002a,NAGARPAL RCC GIDER BRIDGE,14.1,B,102297,Companiganj-Nabinagar Road,1.018,7.5,1983.0,3.0,Comilla,Comilla,Comilla,Gouripur,23.64670245,90.9691104,interpolate,,Z1206-1,Companiganj-Nabinagar
11412,Z1206,1.689,Box Culvert,LRP002c,PHAHAR NAGAR BOX CULVERT,6.0,B,102300,Companiganj-Nabinagar Road,1.689,7.35,1992.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.65260788,90.96935500000001,interpolate,,Z1206-1,Companiganj-Nabinagar
11413,Z1206,6.728,RCC Girder Bridge,LRP007a,CHABITALA RCC GIDER BRIDGE,31.7,B,102318,Companiganj-Nabinagar Road,6.728,6.45,1964.0,5.0,Comilla,Comilla,Comilla,Gouripur,23.6975419,90.97695934,interpolate,,Z1206-1,Companiganj-Nabinagar
11414,Z1206,8.847000000000001,Box Culvert,LRP010a,BANJGURA CULVERT,3.0,B,102296,Companiganj-Nabinagar Road,8.847000000000001,7.8,1981.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.70723896,90.97889188,interpolate,,Z1206-1,Companiganj-Nabinagar
11415,Z1206,10.543,RCC Girder Bridge,LRP011c,DALUTPUR BAZAR BRIDGE,10.0,B,102304,Companiganj-Nabinagar Road,10.543,6.5,1965.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.72885474,90.98903401,interpolate,,Z1206-1,Companiganj-Nabinagar
