Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario 4;BridgeNode;LRP040;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP040b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP040c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP041;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP042;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP042a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP042b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP043;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP043a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;216,147676733148;0;1093,86212339217;325,980735549105;455,721307547388
Scenario 4;BridgeNode;LRP044;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP045;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP045a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP046;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP046a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;43,9688858149457;0;439,688858149457;99,4576197134071;139,041825355097
Scenario 4;BridgeNode;LRP046b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP046c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP047;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP047a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP048;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP048a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP048b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP049;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP049a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP050;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP050a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP050b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP051;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP051a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP052;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP052a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP053;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP053a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;123,757021521098;0;414,285434122779;142,541346056618;199,272906403702
Scenario 4;BridgeNode;LRP054;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP055;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP056;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP056a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP056b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP056c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP057;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP058;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP058a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP059;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP059a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP060;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP060a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP061;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP061a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP062;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP063;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP063a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP063b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP063c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP064;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP064a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP064c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP065;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP066;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP066a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP067;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP067a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP068;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP068a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP069;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP070;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP070a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP070b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP071;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP072;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP072a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;312,866472047794;0;1091,93327278504;360,659011222169;504,201562390045
Scenario 4;BridgeNode;LRP072b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP073;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP074;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP075;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP075a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP076;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP076a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP077;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP077a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP078;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP079;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP079a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP080;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP081;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP081a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP082;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP082a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP083;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP083a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP083b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP084;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP084a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP084b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP085;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP086;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP087;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP088;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP088a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP089;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP089a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP089b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP089c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP090;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP091;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP092;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP092a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP093;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP093a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP093b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP093c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP094;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP094a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP095;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP095a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP095b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP096;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP097;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP098;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP098a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP099;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP099a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP099b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP100;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP101;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP101a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP101b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP101c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP102;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP102a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP102b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP103;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP104;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP104a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP105;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP105a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP105b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP106;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP106a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP107;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP107a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP108;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP108a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP108b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP108c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP109;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP109a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP110;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP110a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP110b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP110c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP111;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP111a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP111b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP111c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP112;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP112a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP113;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP113a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP113b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP114;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP114a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP115;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP115a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP116;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP116a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP116b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP116c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP117;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP117a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP117b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP117c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP118;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP118a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP118b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP118d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP119;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP119a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP119b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP119c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP119d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP120;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP120a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP120b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP121;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP121a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP121b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP122;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP122a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP122b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP123;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP123a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP124;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP124a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP125;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP125a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP126;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP126a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP126b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP127;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP127a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP128;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP128a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP128b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP129;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP129a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP130;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP130a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP130b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP131;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP131a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP131b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP132;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP132a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP133;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP133a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP133b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP134;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP134a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP135;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP135a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP135b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP136;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP136a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP136b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP136c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP137;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP137a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 4;BridgeNode;LRP137b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
