,Unnamed: 0,Road_Name,Link_No,Link_Name,Start LRP,Start Offset,Start_Chainage,End LRP,End Offset,End_Chainage,Link_Length,Economic_Traffic,No_Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic,Total_A,Total_B,Total_C,Total_D,segment_vulnerability,segment_vulnerability_length
344,410,N6,N6-15,Bus Stand(Int.with N602)-Puthia (Int.with Z6019),LRP105,990,106.274,LRP118,1400,119.694,13.42,75167,2.262295082,125.97826090000002,842.0652174,524.6884058,241.3478261,347.87681160000005,133.93478259999998,26.96376812,60.55797101,753.6594203,590.1086957,501.7028986,438.4927536,0.8840579709999999,3647.181159,941.0797100999999,4588.26087,5,0,1,0,0.07250000000000001,
345,411,N6,N6-16,Puthia (Int.with Z6019)-Baneswar (Int.with Z6006),LRP118,1400,119.694,LRP129,106,129.53,9.836,75668,2.255185035,126.3754395,850.4845369999999,531.2202687,244.7692724,352.9643855,133.9136237,27.04877829,76.71210892,837.6252818,608.3758002000001,505.9451808,439.8752141,0.443422595,3789.489496,946.2638175000001,4735.753313,9,0,0,0,0.04500000000000001,
346,412,N6,N6-17,Baneswar (Int.with Z6006)-Belpukur(Int.with N603),LRP129,106,129.53,LRP132,165,132.589,3.0589999999999997,42430,2.648577967,6.040977536000001,446.2772155,292.6098494,438.7259936000001,146.11614419999998,291.47716610000003,62.29758084,96.65564058,448.54258210000006,457.6040484,280.90545539999994,240.5064182,0.0,2686.347198,521.4118736,3207.759072,4,0,0,0,0.020000000000000004,
347,413,N6,N6-18,Belpukur(Int.with N603)-BIT More (Int.with Z6010),LRP132,165,132.589,LRP140,2280,142.734,10.145,42430,2.673238048,5.985250737,442.1603982,289.91058260000005,434.6788348,144.76825219999998,288.7883481,61.72289823,95.7640118,444.40486730000003,453.3827433999999,278.31415930000003,238.28779500000002,0.0,2661.566187,516.6019543000001,3178.168142,6,1,0,0,0.046250000000000006,
348,414,N6,N6-19,BIT More (Int.with Z6010)-Kashiadanga(Int.with N603),LRP140,2280,142.734,LRP148,3605,152.529,9.795,42430,2.65237366,6.032332564,445.6385681,292.1911085,438.0981524,145.9070439,291.0600462,62.20842956,96.51732102,447.90069280000006,456.9491917,280.5034642,240.16224019999999,0.0,2682.502887,520.6657044,3203.168591,7,0,0,0,0.035,
349,415,N6,N6-20,Kashiadanga(Int.with N603)-Kashiadanga(Int.with Z6809),LRP148,3605,152.529,LRP148,3655,152.579,0.05,68255,2.0,42.0,1127.5,292.5,164.5,93.0,132.5,52.0,78.5,717.5,649.0,255.0,100.5,0.0,3349.0,355.5,3704.5,0,0,0,0,0.0,
350,416,N6,N6-21,Kashiadanga(Int.with Z6809)-Bijoynagar(Int.with R681),LRP148,3655,152.579,LRP162,486,163.52,10.940999999999999,68255,2.0,42.0,1127.5,292.5,164.5,93.0,132.5,52.0,78.5,717.5,649.0,255.0,100.5,0.0,3349.0,355.5,3704.5,0,0,0,0,0.0,
351,417,N6,N6-22,Bijoynagar(Int.with R681)-Uzanpara (Int.with R681),LRP162,486,163.52,LRP174,190,175.22400000000002,11.704,55774,2.0,84.0,911.0,162.0,239.0,68.0,138.0,36.0,66.0,374.5,412.5,132.0,16.0,0.0,2491.0,148.0,2639.0,0,0,0,0,0.0,
352,418,N6,N6-23,Uzanpara (Int.with R681) Godagari (Int.with Z6813),LRP174,190,175.22400000000002,LRP177,800,178.829,3.605,55774,2.253814147,74.54030769,808.4073846,143.75630769999998,212.08492310000003,60.34215385,122.45907690000001,31.94584615,58.56738462,332.3255385,366.0461538,117.13476920000001,14.19815385,0.0,2210.475077,131.3329231,2341.808,0,0,0,0,0.0,
353,419,N6,N6-24,"Godagari (Int.with Z6813)-Bishaw road more, Bus Terminal,Nawabganj",LRP177,800,178.829,LRP193,50,194.13400000000001,15.305,55774,2.072525319,81.06052963,879.120744,156.33102140000003,230.6365069,65.62042875,133.1708701,34.74022699,63.69041614,361.3948613,398.06510089999995,127.38083229999998,15.44010088,0.0,2403.8307059999997,142.82093319999998,2546.651639,0,0,0,0,0.0,
354,420,N6,N6-25,"Bishaw road more, Bus Terminal, Nawabganj-Rasulpur (Int. with Z6816)",LRP193,50,194.13400000000001,LRP209,400,210.68400000000003,16.55,6002,2.07673716,0.963049171,79.93308118,53.93075356,2.407622927,4.333721269,18.29793424,6.741344196,11.55659005,424.70468430000005,458.4114053,463.7081757,246.54058769999997,0.0,1061.280186,710.2487635,1771.52895,0,0,0,0,0.0,
355,421,N6,N6-26,Rasulpur (Int. with Z6816)-Salimabad (Int. with Z6816),LRP209,400,210.68400000000003,LRP213,640,214.96400000000003,4.28,6002,2.0,1.0,83.0,56.0,2.5,4.5,19.0,7.0,12.0,441.0,476.0,481.5,256.0,0.0,1102.0,737.5,1839.5,0,0,0,0,0.0,
356,422,N6,N6-27,Salimabad (Int. with Z6816)-Kanshat(Int. with Z6802),LRP213,640,214.96400000000003,LRP217,15,218.40900000000002,3.445,5625,2.0,2.5,61.5,75.0,11.5,12.5,16.0,2.0,7.0,295.0,330.5,266.5,103.0,2.5,813.5,372.0,1185.5,0,0,0,0,0.0,
357,423,N6,N6-28,Kanshat(Int. with Z6802)-Baliadighi,LRP217,15,218.40900000000002,LRP230,750,232.24400000000003,13.835,5625,2.052041923,2.436597393,59.94029588,73.0979218,11.20834801,12.18298697,15.59422332,1.949277915,6.822472702000001,287.51849239999996,322.1181754,259.7412821,100.38781259999999,2.436597393,792.8687917999999,362.56569210000004,1155.4344839999999,0,0,0,0,0.0,
358,424,N602,N602-1,New Bus Stand(Int.with N6)-Madrasa More (int.with N502),LRPS,0,0.0,LRPS,1250,1.25,1.25,14746,3.3968,0.0,101.8605747,112.16439,18.54686764,28.55628827,26.4955252,22.66839378,50.34149788,3335.1978329999997,1101.9194539999999,586.4342911,404.2039567,0.0,4797.750824000001,990.6382478,5788.389072,0,0,0,0,0.0,
359,425,N602,N602-2,Madrasa More (int.with N502) -int.with R548,LRPS,1250,1.25,LRPS,5000,5.0,3.75,14746,2.56,0.0,135.15625,148.828125,24.609375,37.890625,35.15625,30.078125,66.796875,4425.390625,1462.109375,778.125,536.328125,0.0,6366.015625,1314.453125,7680.46875,1,0,2,0,0.10000000000000002,
360,426,N603,N603-1,Belpukur (Rajshahi)-Khorkhori Bypass(Int.with Z6010),LRPS,0,0.0,LRP009,300,9.3,9.3,72328,2.025806452,131.7993631,915.1910828,554.3471337999999,192.5159236,152.0382166,98.23248408,70.09554140000002,110.57324840000001,653.566879,645.1751592,412.1815287,330.7324841,0.0,3523.5350320000002,742.9140127000001,4266.449045,28,2,0,0,0.17250000000000001,
361,427,N603,N603-2,Khorkhori Bypass(Int.with Z6010)-Int.with R685,LRP009,300,9.3,LRP012,1700,13.7,4.4,72328,2.018181818,132.2972973,918.6486486,556.4414414,193.24324319999997,152.6126126,98.6036036,70.36036036,110.990991,656.0360360000001,647.6126126,413.7387387,331.98198199999996,0.0,3536.846847,745.7207207,4282.567568,13,0,0,0,0.06500000000000002,
362,428,N604,N604-1,Pabna (Central Bus Stand)-Pabna (Anonta More) int.with R601,LRPS,0,0.0,LRPS,1990,1.99,1.99,15961,3.929648241,5.34398977,100.51790279999999,86.77621483,50.38618926,24.42966752,36.89897698,21.37595908,35.37212276,1065.48977,686.5754476,536.943734,552.7212276,0.5089514070000001,2113.16624,1090.173913,3203.340153,2,1,0,0,0.026250000000000002,
363,429,N604,N604-2,Pabna (Anonta More)int.with R601 -Police Line More(Int.with R603 ),LRPS,1990,1.99,LRPS,3386,3.386,1.396,15961,4.0,5.25,98.75,85.25,49.5,24.0,36.25,21.0,34.75,1046.75,674.5,527.5,543.0,0.5,2076.0,1071.0,3147.0,2,0,0,0,0.010000000000000002,
364,430,N605,N605-1,"CEB more from N6-Int. With R680,",LRPS,0,0.0,LRPS,2960,2.96,2.96,72328,6.702702703,39.83467742,276.6048387,167.5443548,58.18548387,45.95161289999999,29.68951613,21.18548387,33.41935484,197.5322581,194.9959677,124.5766129,99.95967742,0.0,1064.943548,224.5362903,1289.479839,0,0,0,0,0.0,
365,431,N7,N7-1,Dauladia-Jamtala (Int.with Z7106),LRPS,0,0.0,LRPS,6400,6.4,6.4,30290,2.7096875,17.34517357,307.0464768,186.3683543,415.9151194,93.73774651,153.5232384,46.13078076,111.4519663,452.4506977,399.67708450000003,276.4156383,283.7965633,0.0,2183.6466379999997,560.2122016,2743.85884,1,0,1,0,0.052500000000000005,
366,432,N7,N7-2,Jamtala (Int.with Z7106)-Goalanda (Zamindar Bridge) Int.with Z7108,LRPS,6400,6.4,LRPS,7670,7.67,1.27,30290,2.0,23.5,416.0,252.5,563.5,127.0,208.0,62.5,151.0,613.0,541.5,374.5,384.5,0.0,2958.5,759.0,3717.5,1,0,0,0,0.005000000000000001,
367,433,N7,N7-4,"Ahladipur, Int.with R710-Goalchamot (Faridpur) Int.with N804",LRP013,780,7.67,LRP028,1500,29.54,15.76,34328,2.187119289,23.31834402,489.22800199999995,172.8300792,622.736952,35.20612724,191.1189765,84.58614987,161.8567408,741.1575619,448.992428,110.64782849999999,164.142853,0.0,2971.031362,274.7906815,3245.822043,17,2,3,1,0.405,
368,434,N7,N7-5,"Goalchamot (Faridpur) Int.with N804-Maijkandi, Int.with Z7001",LRP028,1500,29.54,LRP041,981,42.001000000000005,12.460999999999999,34328,2.016050076,25.29699069,530.740785,187.49534269999998,675.5784571,38.19349574,207.33611969999998,91.76359366,175.59087649999998,804.0474882999999,487.0910756,120.03670090000001,178.0709736,0.0,3223.134225,298.10767450000003,3521.2419,12,0,3,1,0.34750000000000003,
369,435,N7,N7-6,"Maijkandi, Int.with Z7001-Modhukhali (Int.with Z7102)",LRP041,981,42.001000000000005,LRP052,277,52.48,10.479000000000001,41313,2.0,29.5,551.5,374.0,333.5,173.0,376.0,158.5,177.0,526.5,510.5,220.0,220.0,0.0,3210.0,440.0,3650.0,6,0,7,1,0.5075000000000001,
370,436,N7,N7-7,Modhukhali (Int.with Z7102)-WAPDA More (Int.with Z7008),LRP052,277,52.48,LRP066,240,66.587,14.107000000000001,42430,2.248103778,28.02361733,517.7696916,318.0458157,304.701236,97.86025099,288.68774039999994,129.8872422,143.67664119999998,669.0082613,499.0872801,305.14605539999997,339.3971432,0.0,2996.747777,644.5431986000001,3641.290976,20,0,2,0,0.19500000000000003,
371,437,N7,N7-8,WAPDA More (Int.with Z7008) -Ramnagar (Magura) Int.with Z7007,LRP066,240,66.587,LRP067,3610,70.967,4.38,41313,2.0,29.5,551.5,374.0,333.5,173.0,376.0,158.5,177.0,526.5,510.5,220.0,220.0,0.0,3210.0,440.0,3650.0,5,0,1,0,0.07250000000000001,
372,438,N7,N7-9,Ramnagar (Magura) Int.with Z7007-Int.with Z7012,LRP067,3610,70.967,LRP076,15,76.382,5.415,42430,2.360110803,26.69366197,493.1971831,302.95187789999994,290.2406103,93.21596244,274.9870892,123.7230047,136.85798119999998,637.2582160000001,475.4014085,290.66431919999997,323.2899061,0.0,2854.5269949999997,613.9542253999999,3468.481221,0,0,0,0,0.0,
373,439,N7,N7-10,Int.with Z7012-Int.with R720,LRP076,15,76.382,LRP076,1385,77.752,1.37,42430,3.0,21.0,388.0,238.33333330000002,228.33333330000002,73.33333333,216.33333330000002,97.33333333,107.66666670000001,501.33333330000005,374.0,228.66666669999998,254.33333330000002,0.0,2245.666667,483.0,2728.666667,2,0,1,0,0.05750000000000001,
374,440,N7,N7-11,Int.with R720-Int.with N702,LRP076,1385,77.752,LRP076,1420,77.78699999999999,0.035,38816,3.0,18.0,334.6666667,252.0,287.6666667,164.33333330000002,167.66666669999998,35.0,126.0,513.3333333,377.6666667,233.33333330000002,251.66666669999998,0.0,2276.333333,485.0,2761.333333,0,0,0,0,0.0,
375,441,N7,N7-12,Int.with N702-Int.with Z7011,LRP076,1420,77.78699999999999,LRP078,150,78.487,0.7,38816,3.0,18.0,334.6666667,252.0,287.6666667,164.33333330000002,167.66666669999998,35.0,126.0,513.3333333,377.6666667,233.33333330000002,251.66666669999998,0.0,2276.333333,485.0,2761.333333,0,0,0,0,0.0,
376,442,N7,N7-13,"Int.with Z7011-Jhenaidah Bus Terminal (Int.with N703, N712)",LRP078,150,78.487,LRP102,700,103.311,24.824,43620,2.164961328,15.2427665,594.0059915,302.54581989999997,274.831699,390.30720279999997,137.64680049999998,38.33786726,168.5942355,821.7236849,611.5582681,403.7023612,232.7986156,0.0,3354.794336,636.5009769,3991.295313,25,0,0,0,0.12500000000000003,
377,443,N7,N7-14,"Jhenaidah Bus Terminal (Int.with N703, N712), Al-Hera Bus stand (Int.with N712)",LRP102,700,103.311,LRP106,598,106.639,3.3280000000000003,38816,2.130108173,25.35082522,471.3375652,354.91155310000005,405.1437438,231.4436451,236.1382423,49.29327127,177.45577659999998,722.9679786,531.8978699,328.62180839999996,354.4420934,0.0,3205.940471,683.0639017999999,3889.0043729999998,1,0,0,0,0.005000000000000001,
378,444,N7,N7-15,Al-Hera Bus stand (Int.with N712)-Int.with Z7460(Kaliganj),LRP106,598,106.639,LRP119,102,119.74,13.100999999999999,43620,2.037554385,16.19588672,631.1487975,321.46381210000004,292.0167453,414.7128568,146.2537649,40.73510901,179.13632280000002,873.1055293,649.7986063999999,428.9456058,247.3553608,0.0,3564.5674310000004,676.3009665,4240.868397,12,1,1,0,0.12375000000000003,
379,445,N7,N7-16,Int.with Z7460(Kaliganj)-Kaliganj Bus stand (Int.with R748),LRP119,102,119.74,LRP119,720,120.35799999999999,0.618,43620,2.9352750810000003,11.24255788,438.1190739,223.1477398,202.70672549999998,287.8776185,101.52370450000001,28.27673649,124.34950390000002,606.076075,451.0650496,297.7574421,171.7045204,0.0,2474.384785,469.4619625,2943.846748,0,0,0,0,0.0,
380,446,N7,N7-17,Kaliganj Bus stand (Int.with R748)-Dulal Mondia Bazar Z7057,LRP119,720,120.35799999999999,LRP122,810,123.448,3.09,60939,2.36763754,70.11208311,742.9346638,316.3490979,400.3991252,219.2058502,101.3668671,106.4352105,129.6651176,397.4425916,379.28102789999997,351.8275014,67.15554948,0.0,2863.191635,418.9830508,3282.174686,2,0,1,0,0.05750000000000001,
381,447,N7,N7-18,Dulal Mondia Bazar Z7057 -Churamonkathi Bazar ( Z7031),LRP122,810,123.448,LRP141,440,142.142,18.694000000000003,60939,2.035840377,81.53880919,864.0166588,367.9070366,465.6553681,254.9315781,117.88743500000001,123.7818067,150.79767719999998,462.2169846,441.0954858,409.1676389,78.10042567,0.0,3329.8288399999997,487.2680645,3817.096905,14,4,6,0,0.42000000000000004,
382,448,N7,N7-19,Churamonkathi Bazar ( Z7031)-Palbari (Int.with N707),LRP141,440,142.142,LRP146,450,147.121,4.979,60939,2.183771842,76.01526718,805.4870781000001,342.98454889999994,434.1112848,237.66219069999997,109.90159109999999,115.39667069999999,140.5824519,430.9058218,411.21512,381.4501058,72.8098041,0.0,3104.262025,454.25990989999997,3558.521935,2,0,0,0,0.010000000000000002,
383,449,N7,N7-20,Palbari (Int.with N707)-Chanchra More (Int.with N706),LRP146,450,147.121,LRP150,570,151.261,4.14,63812,2.083574879,55.19360074,872.5388360999999,447.30813820000003,465.54602360000007,229.8933457,308.1242754,76.31115233,150.7025272,748.2332482999999,678.1613725999999,510.18084860000005,563.4546719,0.0,4032.01252,1073.6355210000002,5105.6480409999995,2,0,0,0,0.010000000000000002,
384,450,N7,N7-21,Chanchra More (Int.with N706) -Murail (Int.with N707),LRP150,570,151.261,LRP154,1130,155.578,4.317,63812,2.00787584,57.27445778,905.4344716,464.1721274,483.0976004,238.56056759999998,319.740886,79.18816336,156.3841717,776.4424319,703.7287725,529.4152054,584.6975081,0.0,4184.02365,1114.112713,5298.136364,4,0,0,0,0.020000000000000004,
385,451,N7,N7-22,Murail (Int.with N707) - Rajarhat R755,LRP154,1130,155.578,LRP156,600,157.078,1.5,63812,2.0,57.5,909.0,466.0,485.0,239.5,321.0,79.5,157.0,779.5,706.5,531.5,587.0,0.0,4200.5,1118.5,5319.0,1,0,0,0,0.005000000000000001,
386,452,N7,N7-23,Rajarhat R755- Prembag (Int.with Z7049),LRP156,600,157.078,LRP170,650,171.168,14.09,63812,2.076579134,55.37954134,875.4783143999999,448.81506540000004,467.1143922,230.6678287,309.162309,76.56823541,151.2102259,750.7539559999999,680.4460166,511.8995865,565.3528828999999,0.0,4045.595885,1077.252469,5122.848354,10,0,4,0,0.24000000000000005,
387,453,N7,N7-24,Prembag (Int.with Z7049) -Prembag Int.with Z7048,LRP170,650,171.168,LRP171,376,171.894,0.726,63812,2.0,57.5,909.0,466.0,485.0,239.5,321.0,79.5,157.0,779.5,706.5,531.5,587.0,0.0,4200.5,1118.5,5319.0,0,0,0,0,0.0,
388,454,N7,N7-25,Prembag Int.with Z7048 -Phultala Int.with Z7030,LRP171,376,171.894,LRP190,195,190.105,18.211,63812,2.201581462,52.23517821,825.7700347,423.33205300000003,440.5923727,217.5708727,291.60856010000003,72.22081161,142.6247475,708.127329,641.8113636,482.8347342,533.2530366999999,0.0,3815.893323,1016.0877710000001,4831.981094,8,0,3,2,0.47250000000000003,
389,455,N7,N7-26,Phultala Int.with Z7030 -Phultala (Int.with Z7043),LRP190,195,190.105,LRP190,555,190.465,0.36,57710,2.0,53.5,994.0,150.0,221.5,169.0,107.0,82.5,113.5,1338.5,917.5,788.0,1049.5,0.0,4147.0,1837.5,5984.5,2,0,0,0,0.010000000000000002,
390,456,N7,N7-27,"Phultala (Int.with Z7043) - Afilgat, Fultala (Int.with N709)",LRP190,555,190.465,LRP195,186,195.15400000000002,4.689,57710,2.9733418639999996,35.98644384,668.6079472,100.8965715,148.9906039,113.67680390000001,71.97288768,55.49311433,76.34507244,900.3337398,617.1506957,530.0433223,705.9396787000001,0.0,2789.45388,1235.983001,4025.436881,0,0,3,0,0.14250000000000002,
391,457,N7,N7-28,"Afilgat, Fultala (Int.with N709)-Fulbari Railgate (Int.with Z7040)",LRP195,186,195.15400000000002,LRP201,925,201.9,6.746,57710,3.212422176,33.3081999,618.8476766,93.38747635,137.9021734,105.2165567,66.6163998,51.36311199,70.66319044,833.3275806,571.2200637,490.59554239999994,653.4010429,0.0,2581.85243,1143.9965849999999,3725.849015,3,0,0,1,0.16000000000000003,
392,458,N7,N7-29,Fulbari Railgate (Int.with Z7040) -Power house More (Int.with R760) (Left),LRP201,925,201.9,LRP210,349,210.364,8.464,57710,3.6219281660000004,29.54227557,548.8789144,82.82881002,122.31054280000001,93.32045929,59.08455115,45.55584551,62.67379958,739.1090813999999,506.63622130000005,435.12734860000006,579.5255741000001,0.0,2289.940501,1014.6529230000001,3304.5934239999997,5,1,2,0,0.13625000000000004,
393,459,N7,N7-30,Power house More (Int.with R760) -Rupsha Ghat Start,LRP210,349,210.364,LRP210,3685,213.7,3.3360000000000003,57710,2.67206235,40.04397577,743.9946152000001,112.27282930000001,165.7895445,126.4940543,80.08795154,61.75005609,84.95310747,1001.84788,686.7354723,589.8065964,785.535562,0.0,3103.969486,1375.342158,4479.311645000001,0,0,0,0,0.0,
394,460,N7,N7-31,Rupsha Ghat End-Rupsha (Int.with R771),LRP210,3685,213.7,LRP210,4325,214.34,0.64,59144,0.75,116.0,2312.0,1098.666667,620.0,949.3333332999998,725.3333332999999,336.0,633.3333332999999,1568.0,2781.333333,1821.3333329999998,1865.3333329999998,0.0,11140.0,3686.666667,14826.666669999999,1,0,0,0,0.005000000000000001,
395,461,N7,N7-32,Rupsha (Int.with R771) -Kudir battala (Int.with N709),LRP210,4325,214.34,LRP219,470,218.96099999999998,4.621,59144,2.0,43.5,867.0,412.0,232.5,356.0,272.0,126.0,237.5,588.0,1043.0,683.0,699.5,0.0,4177.5,1382.5,5560.0,2,1,0,0,0.026250000000000002,
396,462,N7,N7-33,Kudir battala (Int.with N709) - Katakhali (Int.with N805),LRP219,470,218.96099999999998,LRP223,715,223.226,4.265,59144,2.133177022,40.78423829,812.8720597999999,386.27830289999997,217.9847219,333.77445589999996,255.01868540000004,118.1336557,222.6725654,551.2903934999999,977.8841504000001,640.3594197000001,655.8293031000001,0.0,3916.693229,1296.188723,5212.881952000001,8,0,0,0,0.04000000000000001,
397,463,N7,N7-34,"Katakhali (Int.with N805) - End of Road, Digraj",LRP223,715,223.226,LRP250,74,249.665,26.439,59144,2.013616249,43.20584921,861.1372704,409.2140201,230.9278147,353.59269689999996,270.1607123,125.147977,235.8940043,584.0238927,1035.9471429999999,678.3814944000001,694.7699200000001,0.0,4149.251381,1373.1514140000002,5522.402795,34,8,3,0,0.44250000000000006,
398,464,N701,N701-1,Int.with N7-Int.with N7,LRPS,0,0.0,LRPE,0,1.0,1.0,16323,2.0,36.5,190.5,144.0,279.0,76.5,69.5,16.5,79.5,548.0,679.0,814.5,432.0,0.0,2119.0,1246.5,3365.5,0,0,0,0,0.0,
399,465,N702,N702-1,Jessore (Daratana More)-Khajura(Int.with Z7057),LRPS,0,0.0,LRP015,374,14.364,14.364,16323,2.144806461,34.03570501,177.6384056,134.2778499,260.16333419999995,71.33510776,64.80771228,15.38600364,74.13256297,511.0018177,633.1573617,759.5090885,402.8335497,0.0,1975.935861,1162.342638,3138.278499,16,1,0,0,0.09625000000000002,
400,466,N702,N702-2,Khajura(Int.with Z7057)-Arpara (Int.with Z7021),LRP015,374,14.364,LRP030,1645,30.62,16.256,16323,2.036294291,35.84943508,187.1045858,141.4333877,274.0271887,75.13648722,68.26125309999999,16.20590901,78.08301613,538.2326142999999,666.8977100999999,799.9825992000001,424.3001631,0.0,2081.231587,1224.2827619999998,3305.51435,7,1,1,0,0.09875,
401,467,N703,N703-1,Bus Terminal-Int more N704,LRPS,0,0.0,LRP001,986,1.986,1.986,12395,2.1913393759999997,4.5634191180000006,149.2238051,111.80376840000001,82.14154412,93.55009191,79.40349265,15.97196691,75.29641544,741.5556066,544.4159007000001,485.54779410000003,381.95818010000005,0.0,1897.926011,867.5059742999999,2765.431985,4,1,2,0,0.13125000000000003,
402,468,N703,N703-2,Int more N704-Int more R745,LRP001,986,1.986,LRP001,1070,2.07,0.084,12395,2.952380952,3.3870967739999998,110.7580645,82.98387097,60.96774194,69.43548387,58.93548387,11.85483871,55.88709677,550.4032258,404.0806452,360.38709680000005,283.5,0.0,1408.693548,643.8870968,2052.580645,0,0,0,0,0.0,
403,469,N704,N704-1,Jhenaidah(Bata More)-Arappur (Int.with N7),LRPS,0,0.0,LRPS,922,0.922,0.922,85920,1.530368764,71.22466336,1428.413891,1143.5152369999998,311.03614460000006,464.593905,208.44649180000002,47.04748405,124.80652020000001,995.8384125,922.0,695.9107016,586.1332388,0.0,5716.92275,1282.04394,6998.96669,0,0,0,0,0.0,
404,470,N704,N704-2,Arappur (Int.with N7)-Amtali (Int.with Z7404),LRPS,922,0.922,LRP004,542,4.462,3.54,85920,2.8045197739999996,38.865834,779.4560838,623.9927478,169.7260274,253.5193392,113.74496370000001,25.67284448,68.10435133,543.4085415,503.11643839999994,379.7441579,319.8408541,0.0,3119.607172,699.5850121,3819.1921840000005,1,0,2,0,0.10000000000000002,
405,471,N704,N704-4,"Shekhpara(Int.with Z7405)-Bottoli More (Kushtia,Int.with R747)",LRP021,292,4.462,LRP041,344,41.222,20.035,85920,2.0,54.5,1093.0,875.0,238.0,355.5,159.5,36.0,95.5,762.0,705.5,532.5,448.5,0.0,4374.5,981.0,5355.5,23,1,6,1,0.56125,
406,472,N704,N704-5,"Bottoli More (Kushtia,Int.with R747)-Chowrhash More (Int.with R710)",LRP041,344,41.222,LRP043,572,43.43,2.208,85920,2.126811594,51.25042589,1027.829642,822.8279387,223.80919930000002,334.30323680000004,149.9897785,33.85349233,89.80579216,716.5655877,663.4344123,500.7495741,421.758092,0.0,4113.669506,922.5076661,5036.177172,2,0,2,0,0.10500000000000001,
407,473,N704,N704-6,"Chowrhash More (Int.with R710) -Trimohoni, Kushtia (Int.with R745)",LRP043,572,43.43,LRP050,280,50.038000000000004,6.608,85920,2.3567645280000002,46.249847499999994,927.5428131000001,742.5434231,201.9718111,301.6847851,135.3550583,30.55035798,81.04331075,646.6492439,598.7021543,451.89071179999996,380.6065432,0.0,3712.2928049999996,832.497255,4544.79006,3,0,2,0,0.11000000000000001,
